seed,run_id,mobility,status,rejection_reason,rejected_at_s,probe_captured,avg_neighbor_count,std_neighbor_count,min_neighbor_count,max_neighbor_count,avg_two_hop_count,std_two_hop_count,avg_routing_table_size,std_routing_table_size,fully_converged_nodes,node1_is_neighbor_of_node0,avg_min_euclidean_dist
845,845,0,rejected,assert_connectivity,60.000000,1,6.280000,2.691022,0.000000,11.000000,9.080000,3.814918,47.040000,6.720000,0,0,73.748610
846,846,0,rejected,assert_connectivity,60.000000,1,6.000000,3.033150,0.000000,12.000000,8.560000,4.224500,47.040000,6.720000,0,0,68.568343
836,836,0,accepted,none,0.000000,1,5.920000,1.647301,2.000000,9.000000,7.600000,3.104835,49.000000,0.000000,50,0,60.729710
837,837,0,accepted,none,0.000000,1,5.680000,2.767237,1.000000,11.000000,6.560000,3.832284,49.000000,0.000000,50,0,68.926811
850,850,0,rejected,assert_connectivity,60.000000,1,7.080000,3.142229,1.000000,14.000000,10.120000,4.722880,45.160000,9.014122,0,0,66.956030
843,843,0,accepted,none,0.000000,1,6.080000,1.718604,2.000000,10.000000,7.000000,3.469870,49.000000,0.000000,50,0,66.379799
842,842,0,accepted,none,0.000000,1,5.960000,2.584260,1.000000,11.000000,8.200000,3.888444,49.000000,0.000000,50,0,63.143793
851,851,0,rejected,assert_connectivity,60.000000,1,7.400000,4.132796,0.000000,14.000000,10.640000,5.948983,39.680000,12.960617,0,0,67.952394
852,852,0,rejected,too_close,60.000000,1,6.000000,1.907878,1.000000,11.000000,7.680000,2.501520,49.000000,0.000000,50,1,63.373639
853,853,0,rejected,too_close,60.000000,1,6.360000,3.520000,1.000000,14.000000,8.400000,4.820788,49.000000,0.000000,50,0,59.618162
854,854,0,rejected,assert_connectivity,60.000000,1,6.920000,3.315660,1.000000,13.000000,9.600000,5.095096,31.840000,11.598896,0,0,62.056425
841,841,0,accepted,none,0.000000,1,6.040000,3.162025,2.000000,13.000000,5.720000,2.638484,49.000000,0.000000,50,0,70.758831
855,855,0,rejected,assert_connectivity,60.000000,1,6.640000,3.468487,1.000000,13.000000,7.440000,3.945428,45.160000,9.014122,0,0,54.194559
856,856,0,rejected,assert_connectivity,60.000000,1,6.600000,3.117691,1.000000,12.000000,8.640000,4.637931,45.160000,9.014122,0,1,60.116205
848,848,0,accepted,none,0.000000,1,5.520000,2.256014,2.000000,11.000000,6.680000,2.901310,49.000000,0.000000,50,0,66.030721
847,847,0,accepted,none,0.000000,1,6.000000,2.116601,2.000000,11.000000,8.320000,3.797051,49.000000,0.000000,50,0,67.197600
859,859,0,rejected,assert_connectivity,60.000000,1,7.640000,2.666533,1.000000,11.000000,9.600000,4.525483,45.160000,9.014122,0,0,59.918762
860,860,0,rejected,assert_connectivity,60.000000,1,7.880000,4.038019,1.000000,15.000000,9.240000,4.810655,43.360000,10.449421,0,0,64.882912
862,862,0,rejected,assert_connectivity,60.000000,1,6.880000,3.350463,0.000000,14.000000,7.280000,3.842083,45.120000,9.210081,0,0,67.625914
849,849,0,accepted,none,0.000000,1,6.000000,3.364521,1.000000,13.000000,6.480000,3.732238,49.000000,0.000000,50,0,69.028390
864,864,0,rejected,assert_connectivity,60.000000,1,5.880000,2.354910,0.000000,11.000000,7.240000,3.159494,47.040000,6.720000,0,0,67.152423
857,857,0,accepted,none,0.000000,1,6.040000,2.449163,1.000000,11.000000,7.600000,3.815757,49.000000,0.000000,50,0,59.574256
858,858,0,accepted,none,0.000000,1,7.120000,2.916436,1.000000,13.000000,9.200000,3.352611,49.000000,0.000000,50,0,69.104523
868,868,0,rejected,assert_connectivity,60.000000,1,5.920000,2.261327,1.000000,10.000000,5.840000,2.795425,45.160000,9.014122,0,0,63.051486
861,861,0,accepted,none,0.000000,1,6.080000,1.927070,2.000000,10.000000,7.640000,3.631859,49.000000,0.000000,50,0,63.856019
863,863,0,accepted,none,0.000000,1,5.600000,2.019901,2.000000,12.000000,7.120000,2.717646,49.000000,0.000000,50,0,67.544224
871,871,0,rejected,assert_connectivity,60.000000,1,6.560000,2.299217,0.000000,11.000000,7.880000,3.344488,47.040000,6.720000,0,0,68.799398
865,865,0,accepted,none,0.000000,1,5.560000,1.888491,2.000000,9.000000,7.720000,3.137132,49.000000,0.000000,50,0,68.393678
867,867,0,accepted,none,0.000000,1,5.840000,1.747684,2.000000,10.000000,5.960000,2.668033,49.000000,0.000000,50,0,74.756882
873,873,0,rejected,assert_connectivity,60.000000,1,6.760000,2.687452,0.000000,12.000000,6.320000,4.645170,35.040000,13.683508,0,0,57.294254
874,874,0,rejected,assert_connectivity,60.000000,1,5.040000,2.019505,1.000000,10.000000,5.560000,3.060457,41.640000,11.394314,0,0,65.199389
866,866,0,accepted,none,0.000000,1,5.040000,1.938659,1.000000,10.000000,6.520000,3.287796,49.000000,0.000000,50,0,72.235941
876,876,0,rejected,assert_connectivity,60.000000,1,7.120000,2.997599,0.000000,12.000000,7.800000,3.805260,43.280000,10.766689,0,1,58.806154
877,877,0,rejected,assert_connectivity,60.000000,1,6.760000,3.749987,1.000000,15.000000,8.200000,5.310367,33.520000,13.843757,0,0,67.394723
878,878,0,rejected,assert_connectivity,60.000000,1,6.080000,2.560000,1.000000,11.000000,8.800000,4.413615,45.160000,9.014122,0,0,71.635571
879,879,0,rejected,too_close,60.000000,1,5.960000,2.162961,2.000000,10.000000,8.680000,3.962020,49.000000,0.000000,50,0,65.586954
882,882,0,rejected,assert_connectivity,60.000000,1,5.160000,2.166656,0.000000,9.000000,6.240000,4.393450,38.240000,12.900481,0,0,76.171204
870,870,0,accepted,none,0.000000,1,6.240000,2.478387,1.000000,12.000000,8.160000,4.365135,49.000000,0.000000,50,0,68.176123
869,869,0,accepted,none,0.000000,1,6.640000,3.103289,2.000000,12.000000,8.000000,3.687818,49.000000,0.000000,50,0,58.262641
885,885,0,rejected,assert_connectivity,60.000000,1,6.080000,2.883331,1.000000,12.000000,4.800000,3.255764,40.000000,12.000000,0,0,56.014002
872,872,0,accepted,none,0.000000,1,6.320000,3.390811,1.000000,14.000000,8.240000,4.101512,49.000000,0.000000,50,0,62.317797
886,886,0,rejected,assert_connectivity,60.000000,1,5.480000,2.220270,1.000000,10.000000,6.200000,2.986637,35.560000,12.464606,0,0,70.401261
875,875,0,accepted,none,0.000000,1,5.440000,1.801777,2.000000,9.000000,4.680000,2.587972,49.000000,0.000000,50,0,68.289477
880,880,0,accepted,none,0.000000,1,6.320000,2.656614,1.000000,11.000000,7.960000,3.475399,49.000000,0.000000,50,0,64.325562
889,889,0,rejected,assert_connectivity,60.000000,1,6.880000,4.292505,1.000000,16.000000,9.480000,5.322556,41.480000,11.936901,0,0,61.810298
881,881,0,accepted,none,0.000000,1,6.480000,3.318072,1.000000,13.000000,8.640000,4.559649,49.000000,0.000000,50,0,66.668683
890,890,0,rejected,assert_connectivity,60.000000,1,6.000000,2.481935,0.000000,11.000000,6.680000,2.656614,47.040000,6.720000,0,0,56.935613
893,893,0,rejected,assert_connectivity,60.000000,1,6.080000,3.279268,0.000000,13.000000,7.720000,4.463362,45.120000,9.210081,0,0,69.736539
883,883,0,accepted,none,0.000000,1,6.160000,2.587354,2.000000,11.000000,8.600000,3.649658,49.000000,0.000000,50,0,58.554208
892,892,0,rejected,assert_connectivity,60.000000,1,7.120000,3.524996,1.000000,16.000000,10.680000,5.368203,43.360000,10.449421,0,0,67.682031
884,884,0,accepted,none,0.000000,1,5.680000,1.859462,2.000000,10.000000,7.000000,2.720294,49.000000,0.000000,50,0,62.744965
896,896,0,rejected,assert_connectivity,60.000000,1,6.240000,2.680000,1.000000,12.000000,6.040000,3.924080,28.840000,9.877976,0,0,65.046012
895,895,0,rejected,assert_connectivity,60.000000,1,7.600000,2.778489,1.000000,15.000000,7.600000,3.261901,31.840000,11.598896,0,0,48.832023
897,897,0,rejected,assert_connectivity,60.000000,1,5.760000,2.267686,0.000000,10.000000,7.240000,3.591991,47.040000,6.720000,0,1,67.017903
898,898,0,rejected,assert_connectivity,60.000000,1,7.440000,3.661475,1.000000,14.000000,9.040000,4.436034,45.160000,9.014122,0,0,50.957643
899,899,0,rejected,assert_connectivity,60.000000,1,6.000000,2.870540,0.000000,12.000000,5.880000,3.326500,47.040000,6.720000,0,0,72.067563
900,900,0,rejected,assert_connectivity,60.000000,1,6.880000,4.023133,1.000000,14.000000,5.000000,2.932576,36.960000,12.491533,0,0,59.064011
901,901,0,rejected,assert_connectivity,60.000000,1,5.760000,2.429486,1.000000,11.000000,7.680000,4.606257,38.120000,13.219138,0,0,65.380376
902,902,0,rejected,too_close,60.000000,1,6.400000,2.537716,3.000000,12.000000,8.680000,3.977135,49.000000,0.000000,50,0,66.930166
887,887,0,accepted,none,0.000000,1,7.120000,2.923286,2.000000,12.000000,8.680000,3.252322,49.000000,0.000000,50,0,61.242167
888,888,0,accepted,none,0.000000,1,6.160000,2.640909,1.000000,11.000000,7.800000,3.872983,49.000000,0.000000,50,0,67.347812
903,903,0,rejected,too_close,60.000000,1,6.240000,3.043419,1.000000,13.000000,7.760000,4.197904,49.000000,0.000000,50,0,65.648397
904,904,0,rejected,too_close,60.000000,1,7.000000,2.932576,1.000000,13.000000,8.400000,3.752333,49.000000,0.000000,50,1,60.961753
905,905,0,rejected,assert_connectivity,60.000000,1,5.080000,1.787065,0.000000,9.000000,5.720000,2.416940,47.040000,6.720000,0,0,69.152511
906,906,0,rejected,assert_connectivity,60.000000,1,5.680000,2.626328,1.000000,11.000000,7.600000,4.521062,41.640000,11.394314,0,0,70.173369
907,907,0,rejected,assert_connectivity,60.000000,1,5.440000,2.118112,1.000000,9.000000,6.480000,3.517044,43.360000,10.449421,0,0,60.188625
908,908,0,rejected,assert_connectivity,60.000000,1,6.560000,3.533610,0.000000,13.000000,7.800000,4.252058,47.040000,6.720000,0,0,62.493866
910,910,0,rejected,assert_connectivity,60.000000,1,5.680000,3.081818,0.000000,13.000000,4.960000,3.486890,47.040000,6.720000,0,0,54.811413
909,909,0,rejected,assert_connectivity,60.000000,1,6.320000,3.075321,1.000000,13.000000,7.760000,4.320000,45.160000,9.014122,0,0,68.447006
911,911,0,rejected,assert_connectivity,60.000000,1,5.840000,2.194174,1.000000,10.000000,6.600000,3.762978,45.160000,9.014122,0,0,62.415702
912,912,0,rejected,assert_connectivity,60.000000,1,6.280000,2.584879,0.000000,12.000000,8.200000,4.345112,47.040000,6.720000,0,0,57.261798
915,915,0,rejected,assert_connectivity,60.000000,1,5.600000,2.645751,1.000000,11.000000,4.600000,2.771281,24.160000,1.993590,0,0,65.803128
914,914,0,rejected,assert_connectivity,60.000000,1,5.920000,2.951881,0.000000,13.000000,6.680000,2.723527,45.120000,9.210081,0,1,68.360613
891,891,0,accepted,none,0.000000,1,6.400000,4.069398,1.000000,15.000000,7.080000,4.344376,49.000000,0.000000,50,0,68.454177
917,917,0,rejected,too_close,60.000000,1,5.400000,2.218107,2.000000,11.000000,7.320000,2.831537,49.000000,0.000000,50,0,72.139019
894,894,0,accepted,none,0.000000,1,6.040000,2.288755,2.000000,11.000000,7.400000,3.682391,49.000000,0.000000,50,0,65.086087
920,920,0,rejected,assert_connectivity,60.000000,1,5.200000,2.383275,1.000000,10.000000,5.000000,2.473863,33.000000,12.000000,0,1,72.447766
918,918,0,rejected,too_close,60.000000,1,5.920000,1.597999,3.000000,8.000000,8.440000,3.430219,49.000000,0.000000,50,0,64.425352
919,919,0,rejected,assert_connectivity,60.000000,1,6.320000,3.580168,1.000000,14.000000,6.920000,3.918367,33.000000,12.000000,0,0,60.666692
923,923,0,rejected,assert_connectivity,60.000000,1,6.200000,3.243455,0.000000,13.000000,7.320000,4.027108,47.040000,6.720000,0,0,64.460439
925,925,0,rejected,too_close,60.000000,1,6.040000,2.162961,1.000000,12.000000,7.080000,2.682089,49.000000,0.000000,50,1,58.627671
927,927,0,rejected,assert_connectivity,60.000000,1,5.800000,2.200000,2.000000,11.000000,6.640000,3.892351,41.640000,11.394314,0,0,67.697579
928,928,0,rejected,assert_connectivity,60.000000,1,5.960000,2.505674,1.000000,10.000000,7.280000,3.736522,43.360000,10.449421,0,0,56.109497
913,913,0,accepted,none,0.000000,1,5.600000,2.374868,1.000000,10.000000,6.280000,2.849842,49.000000,0.000000,50,0,70.047420
929,929,0,rejected,assert_connectivity,60.000000,1,5.640000,2.826730,1.000000,10.000000,7.400000,3.862642,45.160000,9.014122,0,0,69.308141
930,930,0,rejected,assert_connectivity,60.000000,1,6.160000,3.048672,0.000000,13.000000,7.240000,3.541525,25.920000,8.717431,0,0,66.290972
916,916,0,accepted,none,0.000000,1,5.920000,2.504716,2.000000,11.000000,6.360000,3.339221,49.000000,0.000000,50,0,61.745394
921,921,0,accepted,none,0.000000,1,5.480000,2.002399,1.000000,10.000000,5.880000,2.936937,49.000000,0.000000,50,0,66.343480
932,932,0,rejected,assert_connectivity,60.000000,1,6.200000,2.366432,0.000000,11.000000,6.640000,3.559551,47.040000,6.720000,0,0,62.231353
933,933,0,rejected,assert_connectivity,60.000000,1,5.400000,1.843909,2.000000,9.000000,4.800000,2.771281,23.680000,11.595585,0,1,58.445603
922,922,0,accepted,none,0.000000,1,4.680000,1.793767,1.000000,8.000000,5.960000,2.806849,49.000000,0.000000,50,0,67.966750
935,935,0,rejected,too_close,60.000000,1,6.280000,2.898551,1.000000,14.000000,7.520000,4.276634,49.000000,0.000000,50,0,64.091748
924,924,0,accepted,none,0.000000,1,5.680000,2.101809,1.000000,10.000000,6.560000,2.706732,49.000000,0.000000,50,0,67.455168
926,926,0,accepted,none,0.000000,1,5.600000,1.822087,1.000000,9.000000,6.600000,3.370460,49.000000,0.000000,50,0,69.693423
938,938,0,rejected,assert_connectivity,60.000000,1,5.720000,2.646054,0.000000,12.000000,5.680000,2.395329,45.120000,9.210081,0,0,68.000224
940,940,0,rejected,too_close,60.000000,1,5.800000,2.645751,2.000000,12.000000,7.200000,3.903844,49.000000,0.000000,50,0,64.192999
941,941,0,rejected,assert_connectivity,60.000000,1,6.240000,2.895237,1.000000,11.000000,7.200000,4.595650,38.440000,12.348538,0,0,64.332364
942,942,0,rejected,assert_connectivity,60.000000,1,6.440000,1.991582,0.000000,10.000000,7.040000,3.949481,47.040000,6.720000,0,0,60.458258
944,944,0,rejected,assert_connectivity,60.000000,1,6.320000,2.477418,2.000000,12.000000,8.280000,4.770912,38.440000,12.348538,0,0,59.725388
931,931,0,accepted,none,0.000000,1,6.240000,2.534245,1.000000,12.000000,8.040000,3.199750,49.000000,0.000000,50,0,73.012636
945,945,0,rejected,assert_connectivity,60.000000,1,6.440000,3.774440,1.000000,15.000000,7.160000,5.441911,31.720000,14.564395,0,0,69.290750
934,934,0,accepted,none,0.000000,1,5.800000,1.949359,1.000000,9.000000,6.440000,3.465025,49.000000,0.000000,50,0,62.101146
936,936,0,accepted,none,0.000000,1,6.080000,2.560000,2.000000,12.000000,6.360000,3.204746,49.000000,0.000000,50,0,53.488679
937,937,0,accepted,none,0.000000,1,6.320000,2.908195,1.000000,14.000000,8.640000,4.184543,49.000000,0.000000,50,0,67.762902
939,939,0,accepted,none,0.000000,1,6.200000,2.163331,3.000000,11.000000,7.280000,2.366770,49.000000,0.000000,50,0,67.216418
950,950,0,rejected,too_close,60.000000,1,5.680000,2.693993,2.000000,12.000000,6.120000,2.783092,49.000000,0.000000,50,0,73.984500
951,951,0,rejected,assert_connectivity,60.000000,1,5.920000,2.741095,0.000000,12.000000,7.120000,4.018159,47.040000,6.720000,0,0,65.368720
953,953,0,rejected,assert_connectivity,60.000000,1,5.520000,2.334438,0.000000,10.000000,7.240000,4.096633,47.040000,6.720000,0,0,71.490348
943,943,0,accepted,none,0.000000,1,5.600000,2.481935,1.000000,10.000000,6.400000,3.720215,49.000000,0.000000,50,0,68.370634
948,948,0,accepted,none,0.000000,1,5.800000,2.181742,2.000000,11.000000,7.200000,3.136877,49.000000,0.000000,50,0,68.668122
946,946,0,accepted,none,0.000000,1,6.680000,3.196498,1.000000,14.000000,8.080000,4.265396,49.000000,0.000000,50,0,66.738811
947,947,0,accepted,none,0.000000,1,6.600000,2.973214,1.000000,12.000000,8.360000,3.345206,49.000000,0.000000,50,0,65.306900
957,957,0,rejected,assert_connectivity,60.000000,1,5.680000,2.580233,1.000000,12.000000,5.640000,3.439535,35.560000,12.464606,0,0,63.682781
949,949,0,accepted,none,0.000000,1,6.080000,2.536454,2.000000,10.000000,7.120000,2.768682,49.000000,0.000000,50,0,64.094710
956,956,0,rejected,too_close,60.000000,1,6.520000,3.041316,2.000000,14.000000,9.080000,4.590599,49.000000,0.000000,50,0,52.208755
958,958,0,rejected,assert_connectivity,60.000000,1,6.400000,3.130495,1.000000,12.000000,7.920000,5.043174,36.320000,14.078977,0,1,68.433894
961,961,0,rejected,assert_connectivity,60.000000,1,5.680000,1.994392,0.000000,9.000000,7.520000,3.067507,47.040000,6.720000,0,0,68.367340
962,962,0,rejected,assert_connectivity,60.000000,1,6.280000,2.254240,1.000000,10.000000,9.880000,4.461569,45.160000,9.014122,0,0,68.005322
963,963,0,rejected,too_close,60.000000,1,6.120000,2.346402,1.000000,10.000000,6.080000,3.025492,49.000000,0.000000,50,0,55.395830
964,964,0,rejected,assert_connectivity,60.000000,1,5.200000,1.979899,0.000000,10.000000,5.120000,2.804568,43.240000,10.924395,0,0,65.069238
952,952,0,accepted,none,0.000000,1,6.480000,3.442325,1.000000,13.000000,7.120000,3.947860,49.000000,0.000000,50,0,57.876356
954,954,0,accepted,none,0.000000,1,5.600000,1.777639,1.000000,9.000000,6.680000,3.568977,49.000000,0.000000,50,0,62.526199
965,965,0,rejected,assert_connectivity,60.000000,1,5.920000,2.644542,0.000000,11.000000,6.080000,3.167586,36.720000,13.102733,0,0,64.501469
966,966,0,rejected,assert_connectivity,60.000000,1,6.000000,3.231099,0.000000,13.000000,6.400000,3.605551,45.120000,9.210081,0,0,64.103446
967,967,0,rejected,assert_connectivity,60.000000,1,5.000000,2.059126,0.000000,10.000000,5.120000,3.344488,31.920000,14.182863,0,0,70.311586
968,968,0,rejected,assert_connectivity,60.000000,1,6.600000,3.800000,1.000000,15.000000,7.360000,4.828085,41.480000,11.936901,0,0,67.002339
955,955,0,accepted,none,0.000000,1,5.960000,2.416278,1.000000,11.000000,8.160000,3.874842,49.000000,0.000000,50,0,70.619529
971,971,0,rejected,assert_connectivity,60.000000,1,6.400000,2.683282,1.000000,12.000000,6.240000,4.434230,41.640000,11.394314,0,0,64.375469
972,972,0,rejected,assert_connectivity,60.000000,1,5.840000,1.932460,1.000000,10.000000,6.320000,2.852648,45.160000,9.014122,0,1,65.516075
973,973,0,rejected,too_close,60.000000,1,6.040000,2.993059,2.000000,12.000000,9.040000,4.694507,49.000000,0.000000,50,0,70.225712
974,974,0,rejected,assert_connectivity,60.000000,1,7.480000,4.464258,1.000000,17.000000,10.000000,5.226854,41.640000,11.394314,0,1,65.656005
975,975,0,rejected,assert_connectivity,60.000000,1,6.720000,2.891643,2.000000,12.000000,8.800000,5.063596,40.000000,12.000000,0,0,62.789837
959,959,0,accepted,none,0.000000,1,5.600000,2.315167,1.000000,11.000000,7.040000,3.638461,49.000000,0.000000,50,0,69.980682
960,960,0,accepted,none,0.000000,1,5.800000,2.280351,2.000000,11.000000,8.040000,3.720000,49.000000,0.000000,50,0,71.088940
979,979,0,rejected,assert_connectivity,60.000000,1,5.120000,2.094182,2.000000,11.000000,4.760000,2.396331,28.000000,9.165151,0,0,60.766191
981,981,0,rejected,assert_connectivity,60.000000,1,5.440000,2.325167,1.000000,11.000000,5.600000,2.561250,24.360000,2.978322,0,0,68.709110
980,980,0,rejected,assert_connectivity,60.000000,1,6.960000,3.230851,1.000000,13.000000,9.600000,5.192302,43.360000,10.449421,0,0,58.805901
969,969,0,accepted,none,0.000000,1,6.760000,3.338023,2.000000,14.000000,8.240000,4.178804,49.000000,0.000000,50,0,62.725881
970,970,0,accepted,none,0.000000,1,5.720000,2.263095,2.000000,11.000000,9.080000,4.029094,49.000000,0.000000,50,0,74.617606
977,977,0,accepted,none,0.000000,1,5.040000,2.244638,1.000000,10.000000,5.520000,3.047885,49.000000,0.000000,50,0,60.827143
985,985,0,rejected,assert_connectivity,60.000000,1,5.520000,1.951820,2.000000,11.000000,6.400000,3.605551,43.360000,10.449421,0,0,61.813836
984,984,0,rejected,assert_connectivity,60.000000,1,7.240000,3.361904,1.000000,13.000000,10.000000,5.325411,41.640000,11.394314,0,0,65.048332
988,988,0,rejected,assert_connectivity,60.000000,1,5.800000,2.000000,1.000000,10.000000,6.600000,3.616628,45.160000,9.014122,0,0,62.169556
976,976,0,accepted,none,0.000000,1,6.160000,2.648471,1.000000,11.000000,7.160000,3.378520,49.000000,0.000000,50,0,66.325103
978,978,0,accepted,none,0.000000,1,6.440000,2.801143,1.000000,13.000000,10.400000,4.529901,49.000000,0.000000,50,0,71.500781
989,989,0,rejected,assert_connectivity,60.000000,1,6.280000,2.506312,0.000000,11.000000,8.480000,3.465487,47.040000,6.720000,0,0,71.596697
990,990,0,rejected,too_close,60.000000,1,6.120000,2.936937,1.000000,13.000000,7.320000,3.911215,49.000000,0.000000,50,1,57.754724
991,991,0,rejected,too_close,60.000000,1,6.360000,2.397999,1.000000,11.000000,8.880000,3.536326,49.000000,0.000000,50,0,64.618748
982,982,0,accepted,none,0.000000,1,6.080000,2.161851,2.000000,10.000000,6.440000,2.624195,49.000000,0.000000,50,0,64.765494
983,983,0,accepted,none,0.000000,1,5.160000,1.911649,1.000000,10.000000,5.920000,2.480645,49.000000,0.000000,50,0,62.807814
993,993,0,rejected,assert_connectivity,60.000000,1,6.720000,2.749836,1.000000,11.000000,8.840000,4.644825,34.240000,12.293999,0,0,61.484710
994,994,0,rejected,assert_connectivity,60.000000,1,5.280000,2.088444,1.000000,9.000000,7.400000,3.268027,45.160000,9.014122,0,0,73.277694
995,995,0,rejected,assert_connectivity,60.000000,1,5.560000,2.499280,1.000000,11.000000,6.240000,3.222173,45.160000,9.014122,0,0,66.702372
996,996,0,rejected,too_close,60.000000,1,6.360000,2.287007,3.000000,12.000000,6.240000,3.076101,49.000000,0.000000,50,1,62.399832
999,999,0,rejected,assert_connectivity,60.000000,1,7.600000,3.405877,1.000000,14.000000,9.040000,4.103462,43.360000,10.449421,0,0,60.698867
1000,1000,0,rejected,assert_connectivity,60.000000,1,5.600000,2.465766,1.000000,10.000000,7.280000,4.608861,41.640000,11.394314,0,0,69.353838
1001,1001,0,rejected,assert_connectivity,60.000000,1,6.200000,2.856571,1.000000,12.000000,7.640000,4.655148,38.440000,12.348538,0,0,61.662032
1002,1002,0,rejected,assert_connectivity,60.000000,1,4.400000,1.456022,2.000000,8.000000,4.320000,2.444913,34.240000,12.293999,0,0,61.149560
1003,1003,0,rejected,assert_connectivity,60.000000,1,5.840000,2.886936,0.000000,13.000000,6.480000,3.628994,47.040000,6.720000,0,0,69.766185
1004,1004,0,rejected,assert_connectivity,60.000000,1,6.000000,2.433105,1.000000,11.000000,6.560000,3.623037,41.640000,11.394314,0,0,67.934319
986,986,0,accepted,none,0.000000,1,5.720000,2.191255,1.000000,10.000000,8.280000,3.423682,49.000000,0.000000,50,0,74.227266
987,987,0,accepted,none,0.000000,1,5.760000,2.035289,2.000000,12.000000,7.640000,2.944554,49.000000,0.000000,50,0,61.912526
1007,1007,0,rejected,assert_connectivity,60.000000,1,5.080000,1.916664,2.000000,9.000000,6.040000,3.261656,43.360000,10.449421,0,0,65.161922
1008,1008,0,rejected,too_close,60.000000,1,7.320000,3.289012,1.000000,13.000000,8.640000,4.987023,49.000000,0.000000,50,1,63.586117
1010,1010,0,rejected,too_close,60.000000,1,5.360000,1.884251,2.000000,9.000000,6.560000,2.728809,49.000000,0.000000,50,1,72.046881
992,992,0,accepted,none,0.000000,1,6.560000,3.188479,1.000000,13.000000,7.080000,3.416665,49.000000,0.000000,50,0,68.406185
997,997,0,accepted,none,0.000000,1,5.440000,1.930389,1.000000,8.000000,5.920000,3.148587,49.000000,0.000000,50,0,62.196762
998,998,0,accepted,none,0.000000,1,5.600000,2.135416,2.000000,9.000000,5.680000,2.838591,49.000000,0.000000,50,0,65.230090
1011,1011,0,rejected,assert_connectivity,60.000000,1,5.520000,1.824719,2.000000,9.000000,6.560000,3.470792,38.440000,12.348538,0,0,60.143339
1012,1012,0,rejected,assert_connectivity,60.000000,1,6.800000,2.939388,1.000000,13.000000,8.280000,4.303673,28.000000,9.165151,0,0,64.401582
1013,1013,0,rejected,assert_connectivity,60.000000,1,5.840000,2.989047,1.000000,12.000000,8.200000,4.132796,45.160000,9.014122,0,0,70.361747
1016,1016,0,rejected,too_close,60.000000,1,6.200000,2.126029,2.000000,11.000000,7.960000,3.794522,49.000000,0.000000,50,0,66.503487
1017,1017,0,rejected,assert_connectivity,60.000000,1,6.080000,2.456339,0.000000,11.000000,9.160000,4.244337,47.040000,6.720000,0,0,68.624175
1018,1018,0,rejected,assert_connectivity,60.000000,1,6.240000,2.437704,0.000000,12.000000,8.880000,3.927544,47.040000,6.720000,0,1,72.930937
1019,1019,0,rejected,too_close,60.000000,1,5.840000,1.993590,2.000000,11.000000,7.440000,3.060457,49.000000,0.000000,50,0,57.520391
1005,1005,0,accepted,none,0.000000,1,6.080000,1.927070,2.000000,11.000000,6.080000,2.652094,49.000000,0.000000,50,0,61.081587
1006,1006,0,accepted,none,0.000000,1,5.280000,1.865905,1.000000,9.000000,8.440000,3.656009,49.000000,0.000000,50,0,79.419113
1020,1020,0,rejected,assert_connectivity,60.000000,1,7.160000,2.516823,0.000000,12.000000,7.360000,3.866575,47.040000,6.720000,0,0,56.527771
1021,1021,0,rejected,assert_connectivity,60.000000,1,6.280000,2.498319,0.000000,12.000000,8.240000,3.849987,47.040000,6.720000,0,0,65.004245
1023,1023,0,rejected,assert_connectivity,60.000000,1,5.520000,2.988244,0.000000,14.000000,6.040000,4.489811,27.400000,14.520331,0,0,69.336094
1025,1025,0,rejected,assert_connectivity,60.000000,1,5.640000,1.946895,1.000000,10.000000,5.480000,3.465487,35.560000,12.464606,0,0,69.249054
1024,1024,0,rejected,assert_connectivity,60.000000,1,6.560000,3.533610,1.000000,14.000000,8.000000,4.604346,45.160000,9.014122,0,0,61.126809
1026,1026,0,rejected,too_close,60.000000,1,6.600000,2.683282,1.000000,11.000000,7.160000,3.360714,49.000000,0.000000,50,0,62.490135
1009,1009,0,accepted,none,0.000000,1,6.920000,2.636968,1.000000,12.000000,8.840000,2.859091,49.000000,0.000000,50,0,64.837654
1029,1029,0,rejected,assert_connectivity,60.000000,1,5.720000,1.970178,1.000000,9.000000,6.080000,3.565614,41.640000,11.394314,0,0,58.671228
1015,1015,0,accepted,none,0.000000,1,5.320000,2.111303,2.000000,11.000000,7.920000,3.434181,49.000000,0.000000,50,0,71.752164
1030,1030,0,rejected,too_close,60.000000,1,7.160000,2.995730,2.000000,15.000000,8.760000,3.658196,49.000000,0.000000,50,1,61.293355
1014,1014,0,accepted,none,0.000000,1,6.960000,2.870261,2.000000,13.000000,8.560000,4.138405,49.000000,0.000000,50,0,57.432265
1032,1032,0,rejected,assert_connectivity,60.000000,1,6.840000,3.722150,0.000000,15.000000,7.600000,4.795832,31.920000,14.182863,0,0,64.410518
1033,1033,0,rejected,too_close,60.000000,1,6.240000,2.746343,1.000000,11.000000,9.200000,3.458323,49.000000,0.000000,50,1,71.977061
1035,1035,0,rejected,assert_connectivity,60.000000,1,6.360000,3.204746,0.000000,14.000000,8.160000,4.433328,47.040000,6.720000,0,0,67.909165
1036,1036,0,rejected,too_close,60.000000,1,6.920000,3.005595,2.000000,12.000000,6.120000,2.923286,49.000000,0.000000,50,0,55.114806
