run_id,scenario,window_start,window_end,window_duration_s,TcPacketRate,MidPacketRate,HnaPacketRate,TcBytesPerSecond,MidBytesPerSecond,HnaBytesPerSecond,DataPacketRate,DataBytesPerSecond,PerNodeTcRateStd,PerNodeTcBytesStd,PerNodeTcBytesGini,TcMessageSizeMean,TcMessageSizeStd,TcMessageSizeP95,TcMessageSizeMax,AdvertisedLinksPerTcMean,AdvertisedLinksPerTcStd,AdvertisedLinksPerTcP95,AdvertisedLinksPerTcMax,TcAnsnIncrementMean,TcAnsnSkipCount,NumDistinctTcSenderNodesPerWindow,TcMessageContentEntropy,TcVtimeMean,TcVtimeStd,NumDistinctAddressesInTcAdvertisements,NumDistinctTcSenderAddresses,NumPhantomAddresses,NumAsymmetricAdvertisements,NumEphemeralAddresses,MprSelectorCountPerTcMean,MprSelectorCountPerTcStd,NumberOfMprChurnEvents,NumDistinctMprSetsObserved,ObservedHopCountMean,ObservedHopCountStd,ObservedHopCountMax,NumPathChangesPerFlow,NumDistinctNextHopsPerSource,RtsRateLocal,CtsRateLocal,AckRateLocal,Layer2RetransmissionRate,ChannelBusyTimeFraction,AckDelayMean,AckDelayStd,InterFrameSpacingMean,PacketsDeliveredCount,PacketsSentCount,EndToEndLatencyMean,EndToEndLatencyStd,JitterMean,ThroughputBitsPerSecond,TcInterArrivalMean,TcInterArrivalStd,TcInterArrivalP95,TcBurstinessHurst,ControlMessageInterArrivalSkew,ControlMessageInterArrivalKurtosis,TcSenderAddressEntropy,TcAdvertisedAddressEntropy,PacketSizeDistributionSkew,PacketSizeDistributionKurtosis,TcPayloadByteDistributionEntropy,AdvertisedAverageDegree,AdvertisedDegreeStd,AdvertisedDegreeSkew,AdvertisedDegreeKurtosis,NumberOfDegreeOneNodes,AdvertisedClusteringCoefficient,NumberOfTrianglesInAdvertisedGraph,AdvertisedConnectivityComponents,AdvertisedDiameter,AdvertisedRadius,AdvertisedGraphDensity,BetweennessCentralityMean,BetweennessCentralityStd,BetweennessCentralityMax,ClosenessCentralityMean,ClosenessCentralityStd,EdgePersistenceMean,EdgeEmergenceWithinWindowRate,EdgeChurnWithinWindowRate,NumberOfHexagonalCycles,NumberOfShortCycles,AdvertisedSpectralRadius
8,defense_only,320.000000,360.000000,40.000000,462.525000,0.000000,0.000000,17355.100000,0.000000,0.000000,0.450000,243.000000,0.210267,80.343805,0.132389,37.522512,8.603858,52.000000,52.000000,5.380628,2.150964,9.000000,9.000000,0.000054,0,50,5.643484,15.000000,0.000000,80,50,30,57,0,5.380628,2.150964,0,50,5.000000,0.000000,5.000000,0.000000,1.000000,2.325000,2.275000,2.250000,0.000000,0.009254,0.000621,0.000000,0.019735,18,18,0.018980,0.007662,0.003064,1944.000000,0.098987,0.454227,0.140871,0.262066,55.249727,3288.421411,5.643484,5.980449,21.563190,603.164060,5.570432,4.075000,2.796315,0.248805,-1.286318,30,0.289504,138,1,11,8,0.051582,168.275000,203.008075,838.456882,0.193228,0.024562,36.631276,0.000000,0.000000,3240,1716,7.438514
8,defense_vs_attack,420.000000,460.000000,40.000000,463.000000,0.000000,0.000000,17798.400000,0.000000,0.000000,0.450000,243.000000,0.547494,78.129604,0.125139,38.441469,8.481229,52.000000,56.000000,5.610367,2.120307,9.000000,10.000000,0.082025,33,50,5.844620,15.000000,0.000000,87,50,37,62,0,5.610367,2.120307,31,69,5.000000,0.000000,5.000000,0.000000,1.000000,2.250000,2.250000,2.250000,0.000000,0.004676,0.000574,0.000149,0.020483,18,18,0.010563,0.003180,0.000673,1944.000000,0.099728,0.474550,0.130578,0.269296,51.444911,2784.767885,5.641004,6.057464,21.736877,610.522857,5.580638,4.114943,3.056650,0.605963,-0.385319,32,0.318413,150,1,11,7,0.047848,173.850575,246.064973,1000.442597,0.202052,0.027704,36.654570,0.000000,0.000000,3525,1873,7.438519
9,baseline,120.000000,160.000000,40.000000,98.325000,0.000000,0.000000,3379.500000,0.000000,0.000000,0.450000,243.000000,0.144174,35.388337,0.150162,34.370709,9.073975,48.000000,52.000000,4.592677,2.268494,8.000000,9.000000,0.000512,1,25,4.642882,15.000000,0.000000,50,25,24,63,0,4.592677,2.268494,0,25,6.000000,0.000000,6.000000,0.000000,1.000000,2.850000,2.850000,2.850000,0.000000,0.012190,0.000714,0.000000,0.036811,18,18,0.027024,0.011264,0.003015,1944.000000,0.233764,0.734507,0.337104,0.249266,23.341586,552.991492,4.642882,5.548548,13.273365,186.740402,5.548548,3.560000,2.192350,1.046722,0.015891,5,0.407984,30,1,9,5,0.072653,80.620000,117.130985,462.500216,0.239103,0.038646,36.566073,0.000000,0.000000,144,182,5.044430
9,attack_only,220.000000,260.000000,40.000000,96.475000,0.000000,0.000000,3364.300000,0.000000,0.000000,0.450000,243.000000,0.206746,37.733047,0.159063,34.872247,10.154393,52.000000,56.000000,4.718062,2.538598,9.000000,10.000000,0.365154,7,25,4.641731,15.000000,0.000000,50,25,24,69,0,4.718062,2.538598,0,25,0.000000,0.000000,0.000000,0.000000,0.000000,1.850000,1.800000,1.800000,0.000000,0.003020,0.000621,0.000000,0.042520,0,18,0.000000,0.000000,0.000000,0.000000,0.238522,0.739886,0.394570,0.277288,23.032697,555.422886,4.641731,5.529455,12.852001,177.600264,5.529455,3.760000,2.412965,1.016848,-0.102714,5,0.426619,38,1,8,4,0.076735,69.500000,117.576439,632.591040,0.269345,0.050044,36.772607,0.000000,0.000000,231,266,5.433792
9,defense_only,320.000000,360.000000,40.000000,450.125000,0.000000,0.000000,17855.700000,0.000000,0.000000,0.450000,243.000000,0.508275,88.105147,0.138314,39.668314,9.031880,56.000000,56.000000,5.917079,2.257970,10.000000,10.000000,0.000000,0,49,5.612370,15.000000,0.000000,81,49,32,49,0,5.917079,2.257970,0,49,6.000000,0.000000,6.000000,0.000000,1.000000,2.750000,2.725000,2.700000,0.000631,0.008820,0.000621,0.000000,0.019806,18,18,0.020580,0.006965,0.002125,1944.000000,0.099859,0.468613,0.138244,0.267018,50.065184,2560.951874,5.612370,5.965142,20.684176,565.217494,5.553462,4.172840,3.005304,0.360337,-1.202796,31,0.291201,158,1,11,6,0.052160,166.629630,266.060380,1283.389455,0.199224,0.034364,36.781227,0.000000,0.000000,4026,2162,7.366573
9,defense_vs_attack,420.000000,460.000000,40.000000,345.400000,0.000000,0.000000,13617.000000,0.000000,0.000000,0.325000,175.500000,1.537532,69.372065,0.129497,39.423856,8.864506,56.000000,56.000000,5.855964,2.216126,10.000000,10.000000,0.114767,37,49,5.918686,15.000000,0.000000,85,49,36,59,2,5.855964,2.216126,78,90,0.000000,0.000000,0.000000,0.000000,0.000000,6.375000,6.100000,6.000000,0.001781,0.022706,0.000715,0.000175,0.015724,0,13,0.000000,0.000000,0.000000,0.000000,0.130924,0.544399,0.207690,0.415824,46.507879,2316.843812,5.575892,5.980772,21.146250,594.151887,5.542743,4.376471,3.484340,0.826539,0.332972,33,0.313511,194,1,9,5,0.052101,137.023529,278.979822,2051.076984,0.244033,0.049336,35.127486,0.025000,0.200000,7590,3259,8.391144
12,baseline,120.000000,160.000000,40.000000,155.575000,0.000000,0.000000,4841.300000,0.000000,0.000000,0.450000,243.000000,0.205216,42.367707,0.163911,31.118753,9.348496,52.000000,52.000000,3.779688,2.337124,9.000000,9.000000,0.000485,1,34,5.029488,15.000000,0.000000,50,34,16,59,0,3.779688,2.337124,0,34,3.000000,0.000000,3.000000,0.000000,1.000000,1.425000,1.425000,1.425000,0.000000,0.006095,0.000715,0.000000,0.038591,18,18,0.011274,0.005026,0.001296,1944.000000,0.199461,0.689186,0.321553,0.254797,29.264542,875.867536,5.086005,5.533939,15.715552,273.310041,5.533939,3.760000,2.112439,1.016995,0.588495,5,0.251492,29,1,10,5,0.076735,76.300000,102.263150,453.242419,0.251637,0.046630,36.414201,0.000000,0.000000,292,239,5.436158
12,attack_only,220.000000,260.000000,40.000000,142.875000,0.000000,0.000000,4452.800000,0.000000,0.000000,0.450000,243.000000,0.243471,45.871854,0.188414,31.165704,10.791057,52.000000,60.000000,3.791426,2.697764,9.000000,11.000000,0.247844,11,34,5.024143,15.000000,0.000000,50,34,16,63,0,3.791426,2.697764,0,34,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.002227,0.000622,0.000000,0.038778,18,18,0.004736,0.001116,0.000227,1944.000000,0.219065,0.689734,0.379746,0.256087,27.332945,790.138179,5.085030,5.533230,14.555494,239.198466,5.533230,3.840000,2.361017,1.267342,1.141677,5,0.307416,33,1,9,5,0.078367,64.620000,109.682954,638.016667,0.285288,0.053983,36.627936,0.000000,0.000000,333,255,5.612845
12,defense_only,320.000000,360.000000,40.000000,463.950000,0.000000,0.000000,18883.100000,0.000000,0.000000,0.450000,243.000000,0.427357,120.141571,0.181114,40.700722,12.397883,64.000000,64.000000,6.175181,3.099471,12.000000,12.000000,0.000000,0,50,5.642277,15.000000,0.000000,88,50,38,51,0,6.175181,3.099471,0,50,3.000000,0.000000,3.000000,0.000000,1.000000,1.350000,1.350000,1.350000,0.000000,0.005412,0.000622,0.000000,0.022743,18,18,0.009455,0.003546,0.000782,1944.000000,0.098871,0.475332,0.141258,0.280379,51.089950,2675.995595,5.642277,5.956815,15.359679,382.014457,5.469173,4.068182,3.466710,0.770695,-0.640175,38,0.223684,167,1,12,6,0.046761,167.284091,271.742817,1515.567639,0.214287,0.041632,36.812220,0.000000,0.000000,8817,3089,8.653819
12,defense_vs_attack,420.000000,460.000000,40.000000,445.175000,0.000000,0.000000,18518.300000,0.000000,0.000000,0.450000,243.000000,1.319849,132.496087,0.203353,41.597799,12.184085,64.000000,64.000000,6.399450,3.046021,12.000000,12.000000,0.050121,31,50,5.646000,15.000000,0.000000,92,50,42,57,2,6.399450,3.046021,5,54,3.000000,0.000000,3.000000,0.000000,1.000000,1.400000,1.350000,1.350000,0.000000,0.002852,0.000622,0.000000,0.024307,18,18,0.006315,0.002341,0.001401,1944.000000,0.102133,0.497986,0.132930,0.291569,50.138130,2597.611192,5.622014,5.967154,15.657806,387.328924,5.454357,4.130435,3.677834,0.859732,-0.418494,42,0.207851,182,1,10,5,0.045389,153.858696,265.094793,1940.013524,0.237938,0.049318,35.509223,0.000000,0.100000,12114,3795,9.035272
18,baseline,120.000000,160.000000,40.000000,121.600000,0.000000,0.000000,4297.900000,0.000000,0.000000,0.450000,243.000000,0.299217,42.150986,0.162916,35.344572,11.406140,52.000000,68.000000,4.836143,2.851535,9.000000,13.000000,0.001655,4,30,4.902915,15.000000,0.000000,50,30,19,82,0,4.836143,2.851535,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.925000,1.925000,1.900000,0.000000,0.008180,0.000714,0.000000,0.040944,18,18,0.016506,0.007008,0.002026,1944.000000,0.223226,0.800451,0.304274,0.226502,25.929707,679.457291,4.902915,5.510758,13.490607,204.731491,5.510758,4.600000,2.734959,0.809483,0.509709,8,0.246792,51,1,8,4,0.093878,59.040000,68.299870,245.684180,0.303814,0.055411,35.972052,0.000000,0.000000,1531,742,6.744394
18,attack_only,220.000000,260.000000,40.000000,120.175000,0.000000,0.000000,4267.500000,0.000000,0.000000,0.450000,243.000000,0.239416,57.059792,0.204002,35.510714,14.741213,68.000000,88.000000,4.877678,3.685303,13.000000,18.000000,0.293490,8,30,4.904289,15.000000,0.000000,50,30,19,86,0,4.877678,3.685303,0,30,4.000000,0.000000,4.000000,0.000000,1.000000,1.850000,1.800000,1.800000,0.000000,0.003016,0.000621,0.000000,0.043206,18,18,0.006946,0.002007,0.000670,1944.000000,0.227425,0.778659,0.373163,0.204058,25.631047,671.883228,4.904289,5.500631,12.057644,173.379786,5.500631,4.680000,3.258466,1.725742,4.206108,8,0.302995,66,1,7,4,0.095510,51.680000,91.965316,546.578750,0.333168,0.061559,36.230518,0.000000,0.000000,2367,1074,7.428477
18,defense_only,320.000000,360.000000,40.000000,466.800000,0.000000,0.000000,21776.200000,0.000000,0.000000,0.450000,243.000000,0.412014,114.266466,0.144841,46.649957,11.423641,68.000000,72.000000,7.662489,2.855910,13.000000,14.000000,0.000591,4,49,5.624528,15.000000,0.000000,93,49,44,52,0,7.662489,2.855910,2,50,4.000000,0.000000,4.000000,0.000000,1.000000,1.825000,1.800000,1.800000,0.000000,0.007243,0.000621,0.000000,0.025178,18,18,0.013934,0.005203,0.001421,1944.000000,0.094974,0.524058,0.096723,0.230200,51.323692,2650.292520,5.613319,5.995183,16.644127,424.969340,5.524252,4.580645,3.992796,0.715066,-0.690039,43,0.233467,239,1,10,5,0.049790,148.698925,202.504116,865.514675,0.245347,0.047971,36.207511,0.000000,0.000000,21630,5836,9.782421
18,defense_vs_attack,420.000000,460.000000,40.000000,471.875000,0.000000,0.000000,22067.500000,0.000000,0.000000,0.450000,243.000000,0.367319,111.778233,0.138658,46.765563,11.764014,68.000000,88.000000,7.691391,2.941004,13.000000,18.000000,0.084829,47,49,5.850290,15.000000,0.000000,97,49,48,60,2,7.691391,2.941004,45,66,4.000000,0.000000,4.000000,0.000000,1.000000,1.325000,1.300000,1.250000,0.001519,0.003946,0.000714,0.000000,0.025722,10,18,0.010691,0.001574,0.001385,1080.000000,0.093756,0.522565,0.104794,0.201844,51.806525,2735.078720,5.613578,6.019622,16.165978,408.178685,5.534187,4.639175,4.336813,1.041258,0.670033,47,0.227850,273,1,9,5,0.048325,142.989691,247.477432,1804.125839,0.261643,0.052995,35.080774,0.050000,0.125000,33857,8008,10.469612
24,baseline,120.000000,160.000000,40.000000,153.725000,0.000000,0.000000,4736.500000,0.000000,0.000000,0.450000,243.000000,0.235567,34.036170,0.139217,30.811514,8.243199,48.000000,52.000000,3.702879,2.060800,8.000000,9.000000,0.000000,0,35,5.127186,15.000000,0.000000,50,35,15,59,0,3.702879,2.060800,0,35,7.000000,0.000000,7.000000,0.000000,1.000000,3.375000,3.325000,3.325000,0.000000,0.014295,0.000714,0.000000,0.029127,18,18,0.031770,0.011235,0.003407,1944.000000,0.208766,0.697986,0.355143,0.240636,28.929653,859.763750,5.127186,5.522281,16.204149,283.814061,5.522281,3.800000,1.939072,0.661646,-0.060661,5,0.246556,29,1,10,5,0.077551,76.900000,95.837639,369.750538,0.251769,0.051508,36.485922,0.000000,0.000000,311,243,5.371187
24,attack_only,220.000000,260.000000,40.000000,141.950000,0.000000,0.000000,4393.000000,0.000000,0.000000,0.450000,243.000000,0.488404,46.800715,0.190484,30.947517,10.695688,52.000000,72.000000,3.736879,2.673922,9.000000,14.000000,0.248095,7,35,5.117941,15.000000,0.000000,50,35,15,60,0,3.736879,2.673922,0,35,0.000000,0.000000,0.000000,0.000000,0.000000,1.450000,1.375000,1.350000,0.001267,0.002400,0.000621,0.000000,0.039725,0,18,0.000000,0.000000,0.000000,0.000000,0.225943,0.728987,0.418323,0.247355,28.097167,819.478929,5.117941,5.520119,14.612374,239.181438,5.520119,3.800000,2.383275,1.904114,5.138762,5,0.313020,37,1,9,5,0.077551,67.280000,113.704623,628.416667,0.278459,0.056894,36.512307,0.000000,0.000000,347,289,5.892747
24,defense_only,320.000000,360.000000,40.000000,434.400000,0.000000,0.000000,16637.000000,0.000000,0.000000,0.450000,243.000000,0.196865,82.104662,0.140003,38.298803,9.837025,56.000000,60.000000,5.574701,2.459256,10.000000,11.000000,0.000000,0,50,5.643486,15.000000,0.000000,87,50,37,66,0,5.574701,2.459256,0,50,7.000000,0.000000,7.000000,0.000000,1.000000,3.350000,3.175000,3.150000,0.000693,0.008664,0.000621,0.000000,0.020692,18,18,0.021036,0.005352,0.004082,1944.000000,0.105745,0.506245,0.146060,0.237169,50.471096,2619.614514,5.643486,6.061825,19.359821,509.834636,5.571410,3.977011,3.054964,0.546665,-0.946357,37,0.235208,135,1,12,6,0.046244,171.689655,256.028613,1208.850499,0.208152,0.041784,36.697495,0.000000,0.000000,3529,1781,7.402334
24,defense_vs_attack,420.000000,460.000000,40.000000,431.200000,0.000000,0.000000,16694.500000,0.000000,0.000000,0.450000,243.000000,1.091192,93.355521,0.156522,38.716373,10.203531,56.000000,72.000000,5.679093,2.550883,10.000000,14.000000,0.053611,38,50,5.671399,15.000000,0.000000,88,50,38,69,0,5.679093,2.550883,9,57,7.000000,0.000000,7.000000,0.000000,1.000000,2.850000,2.750000,2.750000,0.000000,0.010472,0.000642,0.000039,0.021308,13,18,0.029796,0.005557,0.003678,1404.000000,0.105648,0.508336,0.141450,0.247949,48.834167,2447.331305,5.625802,6.070501,18.750250,487.359287,5.571887,4.159091,3.407500,0.853029,0.174919,38,0.243281,163,1,10,5,0.047806,144.193182,282.866671,1943.275158,0.241372,0.049024,35.888335,0.025000,0.050000,6103,2627,8.026822
28,baseline,120.000000,160.000000,40.000000,138.150000,0.000000,0.000000,4481.900000,0.000000,0.000000,0.450000,243.000000,0.189341,34.794008,0.128970,32.442273,7.219919,44.000000,52.000000,4.110568,1.804980,7.000000,9.000000,0.000000,0,30,4.905670,15.000000,0.000000,50,30,20,53,0,4.110568,1.804980,0,30,3.000000,0.000000,3.000000,0.000000,1.000000,1.450000,1.425000,1.425000,0.000000,0.006130,0.000714,0.000000,0.039500,18,18,0.011742,0.006367,0.001912,1944.000000,0.198236,0.686517,0.332483,0.247889,27.729097,786.336159,4.905670,5.543829,15.950438,268.161236,5.543829,3.520000,1.757726,0.861701,0.425727,4,0.244175,20,1,11,6,0.071837,76.140000,96.177059,397.855087,0.252033,0.045070,36.364685,0.000000,0.000000,83,103,4.521115
