run_id,scenario,window_start,window_end,defense_enabled,attack_enabled,attacker_on_path,num_attackers_label
100000071,defense_only,320.000000,360.000000,1,0,0,1
100000071,baseline,420.000000,460.000000,0,0,0,1
100000076,attack_only,120.000000,160.000000,0,1,1,1
100000076,baseline,220.000000,260.000000,0,0,0,1
100000076,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000076,defense_only,420.000000,460.000000,1,0,0,1
100000078,attack_only,120.000000,160.000000,0,1,0,1
100000078,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000078,baseline,320.000000,360.000000,0,0,0,1
100000078,defense_only,420.000000,460.000000,1,0,0,1
100000079,defense_only,120.000000,160.000000,1,0,0,1
100000079,baseline,220.000000,260.000000,0,0,0,1
100000079,attack_only,320.000000,360.000000,0,1,1,1
100000079,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000084,attack_only,120.000000,160.000000,0,1,0,1
100000084,baseline,220.000000,260.000000,0,0,0,1
100000084,defense_only,320.000000,360.000000,1,0,0,1
100000084,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000085,baseline,120.000000,160.000000,0,0,0,1
100000085,defense_only,220.000000,260.000000,1,0,0,1
100000085,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000085,attack_only,420.000000,460.000000,0,1,1,1
100000089,attack_only,120.000000,160.000000,0,1,1,1
100000089,baseline,220.000000,260.000000,0,0,0,1
100000089,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000089,defense_only,420.000000,460.000000,1,0,0,1
100000094,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000094,baseline,220.000000,260.000000,0,0,1,1
100000094,attack_only,320.000000,360.000000,0,1,1,1
100000094,defense_only,420.000000,460.000000,1,0,1,1
100000099,attack_only,120.000000,160.000000,0,1,0,1
100000099,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000099,baseline,320.000000,360.000000,0,0,0,1
100000099,defense_only,420.000000,460.000000,1,0,0,1
100000100,defense_only,120.000000,160.000000,1,0,0,1
100000100,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000100,baseline,320.000000,360.000000,0,0,1,1
100000100,attack_only,420.000000,460.000000,0,1,0,1
100000103,defense_only,120.000000,160.000000,1,0,1,1
100000103,attack_only,220.000000,260.000000,0,1,1,1
100000103,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000103,baseline,420.000000,460.000000,0,0,1,1
100000106,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000106,attack_only,220.000000,260.000000,0,1,0,1
100000106,defense_only,320.000000,360.000000,1,0,0,1
100000106,baseline,420.000000,460.000000,0,0,0,1
100000109,attack_only,120.000000,160.000000,0,1,0,1
100000109,defense_only,220.000000,260.000000,1,0,0,1
100000109,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000109,baseline,420.000000,460.000000,0,0,0,1
100000113,defense_only,120.000000,160.000000,1,0,0,1
100000113,baseline,220.000000,260.000000,0,0,0,1
100000113,attack_only,320.000000,360.000000,0,1,1,1
100000113,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000117,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000117,attack_only,220.000000,260.000000,0,1,0,1
100000117,baseline,320.000000,360.000000,0,0,0,1
100000117,defense_only,420.000000,460.000000,1,0,0,1
100000124,baseline,120.000000,160.000000,0,0,0,1
100000124,defense_only,220.000000,260.000000,1,0,0,1
100000124,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000124,attack_only,420.000000,460.000000,0,1,0,1
100000130,baseline,120.000000,160.000000,0,0,0,1
100000130,attack_only,220.000000,260.000000,0,1,1,1
100000130,defense_only,320.000000,360.000000,1,0,0,1
100000130,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000132,defense_only,120.000000,160.000000,1,0,0,1
100000132,attack_only,220.000000,260.000000,0,1,0,1
100000132,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000132,baseline,420.000000,460.000000,0,0,0,1
100000134,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000134,baseline,220.000000,260.000000,0,0,1,1
100000134,defense_only,320.000000,360.000000,1,0,1,1
100000134,attack_only,420.000000,460.000000,0,1,1,1
100000135,baseline,120.000000,160.000000,0,0,0,1
100000135,attack_only,220.000000,260.000000,0,1,0,1
100000135,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000135,defense_only,420.000000,460.000000,1,0,0,1
100000141,attack_only,120.000000,160.000000,0,1,0,1
100000141,baseline,220.000000,260.000000,0,0,0,1
100000141,defense_only,320.000000,360.000000,1,0,0,1
100000141,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000143,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000143,baseline,220.000000,260.000000,0,0,1,1
100000143,attack_only,320.000000,360.000000,0,1,0,1
100000143,defense_only,420.000000,460.000000,1,0,0,1
100000146,defense_only,120.000000,160.000000,1,0,0,1
100000146,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000146,baseline,320.000000,360.000000,0,0,0,1
100000146,attack_only,420.000000,460.000000,0,1,0,1
100000149,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000149,baseline,220.000000,260.000000,0,0,0,1
100000149,defense_only,320.000000,360.000000,1,0,0,1
100000149,attack_only,420.000000,460.000000,0,1,0,1
100000152,attack_only,120.000000,160.000000,0,1,1,1
100000152,baseline,220.000000,260.000000,0,0,1,1
100000152,defense_only,320.000000,360.000000,1,0,1,1
100000152,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000153,defense_only,120.000000,160.000000,1,0,0,1
100000153,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000153,attack_only,320.000000,360.000000,0,1,0,1
100000153,baseline,420.000000,460.000000,0,0,0,1
100000157,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000157,baseline,220.000000,260.000000,0,0,1,1
100000157,defense_only,320.000000,360.000000,1,0,1,1
100000157,attack_only,420.000000,460.000000,0,1,1,1
100000158,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000158,attack_only,220.000000,260.000000,0,1,1,1
100000158,defense_only,320.000000,360.000000,1,0,1,1
100000158,baseline,420.000000,460.000000,0,0,1,1
100000159,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000159,defense_only,220.000000,260.000000,1,0,0,1
100000159,baseline,320.000000,360.000000,0,0,0,1
100000159,attack_only,420.000000,460.000000,0,1,1,1
100000164,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000164,attack_only,220.000000,260.000000,0,1,0,1
100000164,defense_only,320.000000,360.000000,1,0,0,1
100000164,baseline,420.000000,460.000000,0,0,0,1
100000165,defense_only,120.000000,160.000000,1,0,0,1
100000165,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000165,attack_only,320.000000,360.000000,0,1,0,1
100000165,baseline,420.000000,460.000000,0,0,0,1
100000167,attack_only,120.000000,160.000000,0,1,0,1
100000167,defense_only,220.000000,260.000000,1,0,0,1
100000167,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000167,baseline,420.000000,460.000000,0,0,0,1
100000173,baseline,120.000000,160.000000,0,0,0,1
100000173,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000173,defense_only,320.000000,360.000000,1,0,0,1
100000173,attack_only,420.000000,460.000000,0,1,0,1
100000178,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000178,baseline,220.000000,260.000000,0,0,0,1
100000178,defense_only,320.000000,360.000000,1,0,0,1
100000178,attack_only,420.000000,460.000000,0,1,0,1
100000181,defense_only,120.000000,160.000000,1,0,0,1
100000181,baseline,220.000000,260.000000,0,0,0,1
100000181,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000181,attack_only,420.000000,460.000000,0,1,0,1
100000186,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000186,baseline,220.000000,260.000000,0,0,0,1
100000186,defense_only,320.000000,360.000000,1,0,0,1
100000186,attack_only,420.000000,460.000000,0,1,0,1
100000189,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000189,baseline,220.000000,260.000000,0,0,0,1
100000189,attack_only,320.000000,360.000000,0,1,0,1
100000189,defense_only,420.000000,460.000000,1,0,0,1
100000190,baseline,120.000000,160.000000,0,0,0,1
100000190,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000190,attack_only,320.000000,360.000000,0,1,1,1
100000190,defense_only,420.000000,460.000000,1,0,1,1
100000198,baseline,120.000000,160.000000,0,0,0,1
100000198,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000198,defense_only,320.000000,360.000000,1,0,0,1
100000198,attack_only,420.000000,460.000000,0,1,0,1
100000211,baseline,120.000000,160.000000,0,0,0,1
100000211,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000211,defense_only,320.000000,360.000000,1,0,0,1
100000211,attack_only,420.000000,460.000000,0,1,0,1
100000208,attack_only,120.000000,160.000000,0,1,0,1
100000208,baseline,220.000000,260.000000,0,0,0,1
100000208,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000208,defense_only,420.000000,460.000000,1,0,0,1
100000209,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000209,defense_only,220.000000,260.000000,1,0,0,1
100000209,attack_only,320.000000,360.000000,0,1,0,1
100000209,baseline,420.000000,460.000000,0,0,0,1
100000206,baseline,120.000000,160.000000,0,0,1,1
100000206,attack_only,220.000000,260.000000,0,1,1,1
100000206,defense_only,320.000000,360.000000,1,0,1,1
100000206,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000205,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000205,attack_only,220.000000,260.000000,0,1,0,1
100000205,baseline,320.000000,360.000000,0,0,0,1
100000205,defense_only,420.000000,460.000000,1,0,0,1
100000210,defense_only,120.000000,160.000000,1,0,0,1
100000210,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000210,attack_only,320.000000,360.000000,0,1,0,1
100000210,baseline,420.000000,460.000000,0,0,0,1
100000207,attack_only,120.000000,160.000000,0,1,0,1
100000207,defense_only,220.000000,260.000000,1,0,0,1
100000207,baseline,320.000000,360.000000,0,0,0,1
100000207,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000216,defense_only,120.000000,160.000000,1,0,0,1
100000216,attack_only,220.000000,260.000000,0,1,0,1
100000216,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000216,baseline,420.000000,460.000000,0,0,0,1
100000224,attack_only,120.000000,160.000000,0,1,1,1
100000224,baseline,220.000000,260.000000,0,0,0,1
100000224,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000224,defense_only,420.000000,460.000000,1,0,1,1
100000225,defense_only,120.000000,160.000000,1,0,0,1
100000225,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000225,baseline,320.000000,360.000000,0,0,0,1
100000225,attack_only,420.000000,460.000000,0,1,0,1
100000214,baseline,120.000000,160.000000,0,0,1,1
100000214,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000214,attack_only,320.000000,360.000000,0,1,1,1
100000214,defense_only,420.000000,460.000000,1,0,0,1
100000221,attack_only,120.000000,160.000000,0,1,1,1
100000221,baseline,220.000000,260.000000,0,0,1,1
100000221,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000221,defense_only,420.000000,460.000000,1,0,1,1
100000228,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000228,attack_only,220.000000,260.000000,0,1,1,1
100000228,baseline,320.000000,360.000000,0,0,1,1
100000228,defense_only,420.000000,460.000000,1,0,1,1
100000227,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000227,baseline,220.000000,260.000000,0,0,1,1
100000227,defense_only,320.000000,360.000000,1,0,1,1
100000227,attack_only,420.000000,460.000000,0,1,1,1
100000230,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000230,attack_only,220.000000,260.000000,0,1,0,1
100000230,defense_only,320.000000,360.000000,1,0,0,1
100000230,baseline,420.000000,460.000000,0,0,0,1
100000241,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000241,defense_only,220.000000,260.000000,1,0,1,1
100000241,attack_only,320.000000,360.000000,0,1,1,1
100000241,baseline,420.000000,460.000000,0,0,1,1
100000237,baseline,120.000000,160.000000,0,0,0,1
100000237,defense_only,220.000000,260.000000,1,0,0,1
100000237,attack_only,320.000000,360.000000,0,1,0,1
100000237,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000243,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000243,baseline,220.000000,260.000000,0,0,0,1
100000243,attack_only,320.000000,360.000000,0,1,1,1
100000243,defense_only,420.000000,460.000000,1,0,0,1
100000239,baseline,120.000000,160.000000,0,0,0,1
100000239,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000239,attack_only,320.000000,360.000000,0,1,1,1
100000239,defense_only,420.000000,460.000000,1,0,1,1
100000242,baseline,120.000000,160.000000,0,0,0,1
100000242,attack_only,220.000000,260.000000,0,1,1,1
100000242,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000242,defense_only,420.000000,460.000000,1,0,0,1
100000246,defense_only,120.000000,160.000000,1,0,0,1
100000246,attack_only,220.000000,260.000000,0,1,1,1
100000246,baseline,320.000000,360.000000,0,0,0,1
100000246,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000253,baseline,120.000000,160.000000,0,0,0,1
100000253,defense_only,220.000000,260.000000,1,0,0,1
100000253,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000253,attack_only,420.000000,460.000000,0,1,0,1
100000248,baseline,120.000000,160.000000,0,0,0,1
100000248,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000248,attack_only,320.000000,360.000000,0,1,0,1
100000248,defense_only,420.000000,460.000000,1,0,0,1
100000251,baseline,120.000000,160.000000,0,0,0,1
100000251,defense_only,220.000000,260.000000,1,0,0,1
100000251,attack_only,320.000000,360.000000,0,1,0,1
100000251,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000252,defense_vs_attack,120.000000,160.000000,1,1,1,1
100000252,defense_only,220.000000,260.000000,1,0,0,1
100000252,baseline,320.000000,360.000000,0,0,1,1
100000252,attack_only,420.000000,460.000000,0,1,1,1
100000257,defense_only,120.000000,160.000000,1,0,1,1
100000257,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000257,attack_only,320.000000,360.000000,0,1,1,1
100000257,baseline,420.000000,460.000000,0,0,1,1
100000258,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000258,defense_only,220.000000,260.000000,1,0,0,1
100000258,baseline,320.000000,360.000000,0,0,0,1
100000258,attack_only,420.000000,460.000000,0,1,1,1
100000261,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000261,attack_only,220.000000,260.000000,0,1,1,1
100000261,baseline,320.000000,360.000000,0,0,1,1
100000261,defense_only,420.000000,460.000000,1,0,1,1
100000269,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000269,attack_only,220.000000,260.000000,0,1,0,1
100000269,baseline,320.000000,360.000000,0,0,0,1
100000269,defense_only,420.000000,460.000000,1,0,0,1
100000263,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000263,defense_only,220.000000,260.000000,1,0,0,1
100000263,attack_only,320.000000,360.000000,0,1,0,1
100000263,baseline,420.000000,460.000000,0,0,0,1
100000270,attack_only,120.000000,160.000000,0,1,0,1
100000270,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000270,baseline,320.000000,360.000000,0,0,0,1
100000270,defense_only,420.000000,460.000000,1,0,0,1
100000274,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000274,defense_only,220.000000,260.000000,1,0,1,1
100000274,attack_only,320.000000,360.000000,0,1,1,1
100000274,baseline,420.000000,460.000000,0,0,1,1
100000275,defense_only,120.000000,160.000000,1,0,0,1
100000275,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000275,baseline,320.000000,360.000000,0,0,0,1
100000275,attack_only,420.000000,460.000000,0,1,0,1
100000278,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000278,defense_only,220.000000,260.000000,1,0,0,1
100000278,attack_only,320.000000,360.000000,0,1,1,1
100000278,baseline,420.000000,460.000000,0,0,1,1
100000279,baseline,120.000000,160.000000,0,0,0,1
100000279,defense_only,220.000000,260.000000,1,0,0,1
100000279,attack_only,320.000000,360.000000,0,1,0,1
100000279,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000280,baseline,120.000000,160.000000,0,0,1,1
100000280,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000280,defense_only,320.000000,360.000000,1,0,1,1
100000280,attack_only,420.000000,460.000000,0,1,1,1
100000284,attack_only,120.000000,160.000000,0,1,0,1
100000284,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000284,baseline,320.000000,360.000000,0,0,1,1
100000284,defense_only,420.000000,460.000000,1,0,1,1
100000285,defense_only,120.000000,160.000000,1,0,0,1
100000285,baseline,220.000000,260.000000,0,0,0,1
100000285,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000285,attack_only,420.000000,460.000000,0,1,0,1
100000290,baseline,120.000000,160.000000,0,0,0,1
100000290,attack_only,220.000000,260.000000,0,1,1,1
100000290,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000290,defense_only,420.000000,460.000000,1,0,1,1
100000287,defense_only,120.000000,160.000000,1,0,0,1
100000287,attack_only,220.000000,260.000000,0,1,0,1
100000287,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000287,baseline,420.000000,460.000000,0,0,0,1
100000291,attack_only,120.000000,160.000000,0,1,1,1
100000291,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000291,defense_only,320.000000,360.000000,1,0,1,1
100000291,baseline,420.000000,460.000000,0,0,1,1
100000294,attack_only,120.000000,160.000000,0,1,0,1
100000294,baseline,220.000000,260.000000,0,0,0,1
100000294,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000294,defense_only,420.000000,460.000000,1,0,0,1
100000293,defense_only,120.000000,160.000000,1,0,0,1
100000293,baseline,220.000000,260.000000,0,0,0,1
100000293,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000293,attack_only,420.000000,460.000000,0,1,0,1
100000308,attack_only,120.000000,160.000000,0,1,1,1
100000308,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000308,defense_only,320.000000,360.000000,1,0,0,1
100000308,baseline,420.000000,460.000000,0,0,0,1
100000306,attack_only,120.000000,160.000000,0,1,1,1
100000306,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000306,defense_only,320.000000,360.000000,1,0,0,1
100000306,baseline,420.000000,460.000000,0,0,0,1
100000301,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000301,baseline,220.000000,260.000000,0,0,0,1
100000301,defense_only,320.000000,360.000000,1,0,0,1
100000301,attack_only,420.000000,460.000000,0,1,1,1
100000310,baseline,120.000000,160.000000,0,0,0,1
100000310,defense_only,220.000000,260.000000,1,0,0,1
100000310,attack_only,320.000000,360.000000,0,1,0,1
100000310,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000315,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000315,defense_only,220.000000,260.000000,1,0,0,1
100000315,attack_only,320.000000,360.000000,0,1,1,1
100000315,baseline,420.000000,460.000000,0,0,0,1
100000316,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000316,baseline,220.000000,260.000000,0,0,0,1
100000316,attack_only,320.000000,360.000000,0,1,0,1
100000316,defense_only,420.000000,460.000000,1,0,0,1
100000324,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000324,baseline,220.000000,260.000000,0,0,1,1
100000324,attack_only,320.000000,360.000000,0,1,1,1
100000324,defense_only,420.000000,460.000000,1,0,1,1
100000325,attack_only,120.000000,160.000000,0,1,0,1
100000325,defense_only,220.000000,260.000000,1,0,0,1
100000325,baseline,320.000000,360.000000,0,0,0,1
100000325,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000327,attack_only,120.000000,160.000000,0,1,1,1
100000327,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000327,baseline,320.000000,360.000000,0,0,0,1
100000327,defense_only,420.000000,460.000000,1,0,1,1
100000331,attack_only,120.000000,160.000000,0,1,0,1
100000331,baseline,220.000000,260.000000,0,0,0,1
100000331,defense_only,320.000000,360.000000,1,0,0,1
100000331,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000329,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000329,attack_only,220.000000,260.000000,0,1,1,1
100000329,baseline,320.000000,360.000000,0,0,0,1
100000329,defense_only,420.000000,460.000000,1,0,0,1
100000332,attack_only,120.000000,160.000000,0,1,1,1
100000332,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000332,defense_only,320.000000,360.000000,1,0,1,1
100000332,baseline,420.000000,460.000000,0,0,1,1
100000334,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000334,baseline,220.000000,260.000000,0,0,0,1
100000334,defense_only,320.000000,360.000000,1,0,0,1
100000334,attack_only,420.000000,460.000000,0,1,0,1
100000335,attack_only,120.000000,160.000000,0,1,0,1
100000335,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000335,defense_only,320.000000,360.000000,1,0,0,1
100000335,baseline,420.000000,460.000000,0,0,0,1
100000336,baseline,120.000000,160.000000,0,0,0,1
100000336,defense_only,220.000000,260.000000,1,0,0,1
100000336,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000336,attack_only,420.000000,460.000000,0,1,0,1
100000342,baseline,120.000000,160.000000,0,0,0,1
100000342,defense_only,220.000000,260.000000,1,0,0,1
100000342,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000342,attack_only,420.000000,460.000000,0,1,0,1
100000347,attack_only,120.000000,160.000000,0,1,1,1
100000347,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000347,baseline,320.000000,360.000000,0,0,1,1
100000347,defense_only,420.000000,460.000000,1,0,1,1
100000356,defense_only,120.000000,160.000000,1,0,0,1
100000356,baseline,220.000000,260.000000,0,0,0,1
100000356,attack_only,320.000000,360.000000,0,1,0,1
100000356,defense_vs_attack,420.000000,460.000000,1,1,0,1
100000349,defense_only,120.000000,160.000000,1,0,0,1
100000349,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000349,attack_only,320.000000,360.000000,0,1,0,1
100000349,baseline,420.000000,460.000000,0,0,0,1
100000359,baseline,120.000000,160.000000,0,0,0,1
100000359,defense_vs_attack,220.000000,260.000000,1,1,0,1
100000359,defense_only,320.000000,360.000000,1,0,0,1
100000359,attack_only,420.000000,460.000000,0,1,0,1
100000358,defense_only,120.000000,160.000000,1,0,1,1
100000358,baseline,220.000000,260.000000,0,0,1,1
100000358,defense_vs_attack,320.000000,360.000000,1,1,0,1
100000358,attack_only,420.000000,460.000000,0,1,1,1
100000365,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000365,defense_only,220.000000,260.000000,1,0,0,1
100000365,baseline,320.000000,360.000000,0,0,0,1
100000365,attack_only,420.000000,460.000000,0,1,0,1
100000364,defense_vs_attack,120.000000,160.000000,1,1,0,1
100000364,attack_only,220.000000,260.000000,0,1,1,1
100000364,defense_only,320.000000,360.000000,1,0,1,1
100000364,baseline,420.000000,460.000000,0,0,1,1
100000367,baseline,120.000000,160.000000,0,0,1,1
